wkt_geom,id,node_id,xmin,ymin,xmax,ymax
"Polygon ((139.56750259375002 35.621736187500005, 139.58130625 35.621736187500005, 139.58130625 35.61058096875, 139.56750259375002 35.61058096875, 139.56750259375002 35.621736187500005))",389,492,139.5675026,35.61058097,139.5813063,35.62173619
"Polygon ((139.526091625 35.63289140625, 139.53989528124998 35.63289140625, 139.53989528124998 35.621736187500005, 139.526091625 35.621736187500005, 139.526091625 35.63289140625))",390,493,139.5260916,35.62173619,139.5398953,35.63289141
"Polygon ((139.53989528124998 35.63289140625, 139.5536989375 35.63289140625, 139.5536989375 35.621736187500005, 139.53989528124998 35.621736187500005, 139.53989528124998 35.63289140625))",391,494,139.5398953,35.62173619,139.5536989,35.63289141
"Polygon ((139.526091625 35.644046625, 139.53989528124998 35.644046625, 139.53989528124998 35.63289140625, 139.526091625 35.63289140625, 139.526091625 35.644046625))",392,495,139.5260916,35.63289141,139.5398953,35.64404663
"Polygon ((139.53989528124998 35.644046625, 139.5536989375 35.644046625, 139.5536989375 35.63289140625, 139.53989528124998 35.63289140625, 139.53989528124998 35.644046625))",393,496,139.5398953,35.63289141,139.5536989,35.64404663
"Polygon ((139.5536989375 35.63289140625, 139.56750259375002 35.63289140625, 139.56750259375002 35.621736187500005, 139.5536989375 35.621736187500005, 139.5536989375 35.63289140625))",394,497,139.5536989,35.62173619,139.5675026,35.63289141
"Polygon ((139.56750259375002 35.63289140625, 139.58130625 35.63289140625, 139.58130625 35.621736187500005, 139.56750259375002 35.621736187500005, 139.56750259375002 35.63289140625))",395,498,139.5675026,35.62173619,139.5813063,35.63289141
"Polygon ((139.5536989375 35.644046625, 139.56750259375002 35.644046625, 139.56750259375002 35.63289140625, 139.5536989375 35.63289140625, 139.5536989375 35.644046625))",396,499,139.5536989,35.63289141,139.5675026,35.64404663
"Polygon ((139.56750259375002 35.644046625, 139.58130625 35.644046625, 139.58130625 35.63289140625, 139.56750259375002 35.63289140625, 139.56750259375002 35.644046625))",397,500,139.5675026,35.63289141,139.5813063,35.64404663
"Polygon ((139.470877 35.65520184375, 139.48468065625002 35.65520184375, 139.48468065625002 35.644046625, 139.470877 35.644046625, 139.470877 35.65520184375))",398,501,139.470877,35.64404663,139.4846807,35.65520184
"Polygon ((139.48468065625002 35.65520184375, 139.4984843125 35.65520184375, 139.4984843125 35.644046625, 139.48468065625002 35.644046625, 139.48468065625002 35.65520184375))",399,502,139.4846807,35.64404663,139.4984843,35.65520184
"Polygon ((139.470877 35.6663570625, 139.48468065625002 35.6663570625, 139.48468065625002 35.65520184375, 139.470877 35.65520184375, 139.470877 35.6663570625))",400,503,139.470877,35.65520184,139.4846807,35.66635706
"Polygon ((139.48468065625002 35.6663570625, 139.4984843125 35.6663570625, 139.4984843125 35.65520184375, 139.48468065625002 35.65520184375, 139.48468065625002 35.6663570625))",401,504,139.4846807,35.65520184,139.4984843,35.66635706
"Polygon ((139.4984843125 35.65520184375, 139.51228796875 35.65520184375, 139.51228796875 35.644046625, 139.4984843125 35.644046625, 139.4984843125 35.65520184375))",402,505,139.4984843,35.64404663,139.512288,35.65520184
"Polygon ((139.51228796875 35.65520184375, 139.526091625 35.65520184375, 139.526091625 35.644046625, 139.51228796875 35.644046625, 139.51228796875 35.65520184375))",403,506,139.512288,35.64404663,139.5260916,35.65520184
"Polygon ((139.4984843125 35.6663570625, 139.51228796875 35.6663570625, 139.51228796875 35.65520184375, 139.4984843125 35.65520184375, 139.4984843125 35.6663570625))",404,507,139.4984843,35.65520184,139.512288,35.66635706
"Polygon ((139.51228796875 35.6663570625, 139.526091625 35.6663570625, 139.526091625 35.65520184375, 139.51228796875 35.65520184375, 139.51228796875 35.6663570625))",405,508,139.512288,35.65520184,139.5260916,35.66635706
"Polygon ((139.470877 35.67751228125, 139.48468065625002 35.67751228125, 139.48468065625002 35.6663570625, 139.470877 35.6663570625, 139.470877 35.67751228125))",406,509,139.470877,35.66635706,139.4846807,35.67751228
"Polygon ((139.48468065625002 35.67751228125, 139.4984843125 35.67751228125, 139.4984843125 35.6663570625, 139.48468065625002 35.6663570625, 139.48468065625002 35.67751228125))",407,510,139.4846807,35.66635706,139.4984843,35.67751228
"Polygon ((139.470877 35.6886675, 139.48468065625002 35.6886675, 139.48468065625002 35.67751228125, 139.470877 35.67751228125, 139.470877 35.6886675))",408,511,139.470877,35.67751228,139.4846807,35.6886675
"Polygon ((139.48468065625002 35.6886675, 139.4984843125 35.6886675, 139.4984843125 35.67751228125, 139.48468065625002 35.67751228125, 139.48468065625002 35.6886675))",409,512,139.4846807,35.67751228,139.4984843,35.6886675
"Polygon ((139.4984843125 35.67751228125, 139.51228796875 35.67751228125, 139.51228796875 35.6663570625, 139.4984843125 35.6663570625, 139.4984843125 35.67751228125))",410,513,139.4984843,35.66635706,139.512288,35.67751228
"Polygon ((139.51228796875 35.67751228125, 139.526091625 35.67751228125, 139.526091625 35.6663570625, 139.51228796875 35.6663570625, 139.51228796875 35.67751228125))",411,514,139.512288,35.66635706,139.5260916,35.67751228
"Polygon ((139.4984843125 35.6886675, 139.51228796875 35.6886675, 139.51228796875 35.67751228125, 139.4984843125 35.67751228125, 139.4984843125 35.6886675))",412,515,139.4984843,35.67751228,139.512288,35.6886675
"Polygon ((139.51228796875 35.6886675, 139.526091625 35.6886675, 139.526091625 35.67751228125, 139.51228796875 35.67751228125, 139.51228796875 35.6886675))",413,516,139.512288,35.67751228,139.5260916,35.6886675
"Polygon ((139.526091625 35.65520184375, 139.53989528124998 35.65520184375, 139.53989528124998 35.644046625, 139.526091625 35.644046625, 139.526091625 35.65520184375))",414,517,139.5260916,35.64404663,139.5398953,35.65520184
"Polygon ((139.53989528124998 35.65520184375, 139.5536989375 35.65520184375, 139.5536989375 35.644046625, 139.53989528124998 35.644046625, 139.53989528124998 35.65520184375))",415,518,139.5398953,35.64404663,139.5536989,35.65520184
"Polygon ((139.526091625 35.6663570625, 139.53989528124998 35.6663570625, 139.53989528124998 35.65520184375, 139.526091625 35.65520184375, 139.526091625 35.6663570625))",416,519,139.5260916,35.65520184,139.5398953,35.66635706
"Polygon ((139.53989528124998 35.6663570625, 139.5536989375 35.6663570625, 139.5536989375 35.65520184375, 139.53989528124998 35.65520184375, 139.53989528124998 35.6663570625))",417,520,139.5398953,35.65520184,139.5536989,35.66635706
"Polygon ((139.5536989375 35.65520184375, 139.56750259375002 35.65520184375, 139.56750259375002 35.644046625, 139.5536989375 35.644046625, 139.5536989375 35.65520184375))",418,521,139.5536989,35.64404663,139.5675026,35.65520184
"Polygon ((139.56750259375002 35.65520184375, 139.58130625 35.65520184375, 139.58130625 35.644046625, 139.56750259375002 35.644046625, 139.56750259375002 35.65520184375))",419,522,139.5675026,35.64404663,139.5813063,35.65520184
"Polygon ((139.5536989375 35.6663570625, 139.56750259375002 35.6663570625, 139.56750259375002 35.65520184375, 139.5536989375 35.65520184375, 139.5536989375 35.6663570625))",420,523,139.5536989,35.65520184,139.5675026,35.66635706
"Polygon ((139.56750259375002 35.6663570625, 139.58130625 35.6663570625, 139.58130625 35.65520184375, 139.56750259375002 35.65520184375, 139.56750259375002 35.6663570625))",421,524,139.5675026,35.65520184,139.5813063,35.66635706
"Polygon ((139.526091625 35.67751228125, 139.53989528124998 35.67751228125, 139.53989528124998 35.6663570625, 139.526091625 35.6663570625, 139.526091625 35.67751228125))",422,525,139.5260916,35.66635706,139.5398953,35.67751228
"Polygon ((139.53989528124998 35.67751228125, 139.5536989375 35.67751228125, 139.5536989375 35.6663570625, 139.53989528124998 35.6663570625, 139.53989528124998 35.67751228125))",423,526,139.5398953,35.66635706,139.5536989,35.67751228
"Polygon ((139.526091625 35.6886675, 139.53989528124998 35.6886675, 139.53989528124998 35.67751228125, 139.526091625 35.67751228125, 139.526091625 35.6886675))",424,527,139.5260916,35.67751228,139.5398953,35.6886675
"Polygon ((139.53989528124998 35.6886675, 139.5536989375 35.6886675, 139.5536989375 35.67751228125, 139.53989528124998 35.67751228125, 139.53989528124998 35.6886675))",425,528,139.5398953,35.67751228,139.5536989,35.6886675
"Polygon ((139.5536989375 35.67751228125, 139.56750259375002 35.67751228125, 139.56750259375002 35.6663570625, 139.5536989375 35.6663570625, 139.5536989375 35.67751228125))",426,529,139.5536989,35.66635706,139.5675026,35.67751228
"Polygon ((139.56750259375002 35.67751228125, 139.58130625 35.67751228125, 139.58130625 35.6663570625, 139.56750259375002 35.6663570625, 139.56750259375002 35.67751228125))",427,530,139.5675026,35.66635706,139.5813063,35.67751228
"Polygon ((139.5536989375 35.6886675, 139.56750259375002 35.6886675, 139.56750259375002 35.67751228125, 139.5536989375 35.67751228125, 139.5536989375 35.6886675))",428,531,139.5536989,35.67751228,139.5675026,35.6886675
"Polygon ((139.56750259375002 35.6886675, 139.58130625 35.6886675, 139.58130625 35.67751228125, 139.56750259375002 35.67751228125, 139.56750259375002 35.6886675))",429,532,139.5675026,35.67751228,139.5813063,35.6886675
"Polygon ((139.58130625 35.61058096875, 139.59510990625 35.61058096875, 139.59510990625 35.59942575, 139.58130625 35.59942575, 139.58130625 35.61058096875))",430,533,139.5813063,35.59942575,139.5951099,35.61058097
"Polygon ((139.59510990625 35.61058096875, 139.6089135625 35.61058096875, 139.6089135625 35.59942575, 139.59510990625 35.59942575, 139.59510990625 35.61058096875))",431,534,139.5951099,35.59942575,139.6089136,35.61058097
"Polygon ((139.58130625 35.621736187500005, 139.59510990625 35.621736187500005, 139.59510990625 35.61058096875, 139.58130625 35.61058096875, 139.58130625 35.621736187500005))",432,535,139.5813063,35.61058097,139.5951099,35.62173619
"Polygon ((139.59510990625 35.621736187500005, 139.6089135625 35.621736187500005, 139.6089135625 35.61058096875, 139.59510990625 35.61058096875, 139.59510990625 35.621736187500005))",433,536,139.5951099,35.61058097,139.6089136,35.62173619
"Polygon ((139.6089135625 35.61058096875, 139.62271721874998 35.61058096875, 139.62271721874998 35.59942575, 139.6089135625 35.59942575, 139.6089135625 35.61058096875))",434,537,139.6089136,35.59942575,139.6227172,35.61058097
"Polygon ((139.62271721874998 35.61058096875, 139.636520875 35.61058096875, 139.636520875 35.59942575, 139.62271721874998 35.59942575, 139.62271721874998 35.61058096875))",435,538,139.6227172,35.59942575,139.6365209,35.61058097
"Polygon ((139.6089135625 35.621736187500005, 139.62271721874998 35.621736187500005, 139.62271721874998 35.61058096875, 139.6089135625 35.61058096875, 139.6089135625 35.621736187500005))",436,539,139.6089136,35.61058097,139.6227172,35.62173619
"Polygon ((139.62271721874998 35.621736187500005, 139.636520875 35.621736187500005, 139.636520875 35.61058096875, 139.62271721874998 35.61058096875, 139.62271721874998 35.621736187500005))",437,540,139.6227172,35.61058097,139.6365209,35.62173619
"Polygon ((139.58130625 35.63289140625, 139.59510990625 35.63289140625, 139.59510990625 35.621736187500005, 139.58130625 35.621736187500005, 139.58130625 35.63289140625))",438,541,139.5813063,35.62173619,139.5951099,35.63289141
"Polygon ((139.59510990625 35.63289140625, 139.6089135625 35.63289140625, 139.6089135625 35.621736187500005, 139.59510990625 35.621736187500005, 139.59510990625 35.63289140625))",439,542,139.5951099,35.62173619,139.6089136,35.63289141
"Polygon ((139.58130625 35.644046625, 139.59510990625 35.644046625, 139.59510990625 35.63289140625, 139.58130625 35.63289140625, 139.58130625 35.644046625))",440,543,139.5813063,35.63289141,139.5951099,35.64404663
"Polygon ((139.59510990625 35.644046625, 139.6089135625 35.644046625, 139.6089135625 35.63289140625, 139.59510990625 35.63289140625, 139.59510990625 35.644046625))",441,544,139.5951099,35.63289141,139.6089136,35.64404663
"Polygon ((139.6089135625 35.63289140625, 139.62271721874998 35.63289140625, 139.62271721874998 35.621736187500005, 139.6089135625 35.621736187500005, 139.6089135625 35.63289140625))",442,545,139.6089136,35.62173619,139.6227172,35.63289141
"Polygon ((139.62271721874998 35.63289140625, 139.636520875 35.63289140625, 139.636520875 35.621736187500005, 139.62271721874998 35.621736187500005, 139.62271721874998 35.63289140625))",443,546,139.6227172,35.62173619,139.6365209,35.63289141
"Polygon ((139.6089135625 35.644046625, 139.62271721874998 35.644046625, 139.62271721874998 35.63289140625, 139.6089135625 35.63289140625, 139.6089135625 35.644046625))",444,547,139.6089136,35.63289141,139.6227172,35.64404663
"Polygon ((139.62271721874998 35.644046625, 139.636520875 35.644046625, 139.636520875 35.63289140625, 139.62271721874998 35.63289140625, 139.62271721874998 35.644046625))",445,548,139.6227172,35.63289141,139.6365209,35.64404663
"Polygon ((139.636520875 35.61058096875, 139.65032453125002 35.61058096875, 139.65032453125002 35.59942575, 139.636520875 35.59942575, 139.636520875 35.61058096875))",446,549,139.6365209,35.59942575,139.6503245,35.61058097
"Polygon ((139.65032453125002 35.61058096875, 139.6641281875 35.61058096875, 139.6641281875 35.59942575, 139.65032453125002 35.59942575, 139.65032453125002 35.61058096875))",447,550,139.6503245,35.59942575,139.6641282,35.61058097
"Polygon ((139.636520875 35.621736187500005, 139.65032453125002 35.621736187500005, 139.65032453125002 35.61058096875, 139.636520875 35.61058096875, 139.636520875 35.621736187500005))",448,551,139.6365209,35.61058097,139.6503245,35.62173619
"Polygon ((139.65032453125002 35.621736187500005, 139.6641281875 35.621736187500005, 139.6641281875 35.61058096875, 139.65032453125002 35.61058096875, 139.65032453125002 35.621736187500005))",449,552,139.6503245,35.61058097,139.6641282,35.62173619
"Polygon ((139.6641281875 35.61058096875, 139.67793184375 35.61058096875, 139.67793184375 35.59942575, 139.6641281875 35.59942575, 139.6641281875 35.61058096875))",450,553,139.6641282,35.59942575,139.6779318,35.61058097
"Polygon ((139.67793184375 35.61058096875, 139.6917355 35.61058096875, 139.6917355 35.59942575, 139.67793184375 35.59942575, 139.67793184375 35.61058096875))",451,554,139.6779318,35.59942575,139.6917355,35.61058097
"Polygon ((139.6641281875 35.621736187500005, 139.67793184375 35.621736187500005, 139.67793184375 35.61058096875, 139.6641281875 35.61058096875, 139.6641281875 35.621736187500005))",452,555,139.6641282,35.61058097,139.6779318,35.62173619
"Polygon ((139.67793184375 35.621736187500005, 139.6917355 35.621736187500005, 139.6917355 35.61058096875, 139.67793184375 35.61058096875, 139.67793184375 35.621736187500005))",453,556,139.6779318,35.61058097,139.6917355,35.62173619
"Polygon ((139.636520875 35.63289140625, 139.65032453125002 35.63289140625, 139.65032453125002 35.621736187500005, 139.636520875 35.621736187500005, 139.636520875 35.63289140625))",454,557,139.6365209,35.62173619,139.6503245,35.63289141
"Polygon ((139.65032453125002 35.63289140625, 139.6641281875 35.63289140625, 139.6641281875 35.621736187500005, 139.65032453125002 35.621736187500005, 139.65032453125002 35.63289140625))",455,558,139.6503245,35.62173619,139.6641282,35.63289141
"Polygon ((139.636520875 35.644046625, 139.65032453125002 35.644046625, 139.65032453125002 35.63289140625, 139.636520875 35.63289140625, 139.636520875 35.644046625))",456,559,139.6365209,35.63289141,139.6503245,35.64404663
"Polygon ((139.65032453125002 35.644046625, 139.6641281875 35.644046625, 139.6641281875 35.63289140625, 139.65032453125002 35.63289140625, 139.65032453125002 35.644046625))",457,560,139.6503245,35.63289141,139.6641282,35.64404663
"Polygon ((139.6641281875 35.63289140625, 139.67793184375 35.63289140625, 139.67793184375 35.621736187500005, 139.6641281875 35.621736187500005, 139.6641281875 35.63289140625))",458,561,139.6641282,35.62173619,139.6779318,35.63289141
"Polygon ((139.67793184375 35.63289140625, 139.6917355 35.63289140625, 139.6917355 35.621736187500005, 139.67793184375 35.621736187500005, 139.67793184375 35.63289140625))",459,562,139.6779318,35.62173619,139.6917355,35.63289141
"Polygon ((139.6641281875 35.644046625, 139.67793184375 35.644046625, 139.67793184375 35.63289140625, 139.6641281875 35.63289140625, 139.6641281875 35.644046625))",460,563,139.6641282,35.63289141,139.6779318,35.64404663
"Polygon ((139.67793184375 35.644046625, 139.6917355 35.644046625, 139.6917355 35.63289140625, 139.67793184375 35.63289140625, 139.67793184375 35.644046625))",461,564,139.6779318,35.63289141,139.6917355,35.64404663
"Polygon ((139.58130625 35.65520184375, 139.59510990625 35.65520184375, 139.59510990625 35.644046625, 139.58130625 35.644046625, 139.58130625 35.65520184375))",462,565,139.5813063,35.64404663,139.5951099,35.65520184
"Polygon ((139.59510990625 35.65520184375, 139.6089135625 35.65520184375, 139.6089135625 35.644046625, 139.59510990625 35.644046625, 139.59510990625 35.65520184375))",463,566,139.5951099,35.64404663,139.6089136,35.65520184
"Polygon ((139.58130625 35.6663570625, 139.59510990625 35.6663570625, 139.59510990625 35.65520184375, 139.58130625 35.65520184375, 139.58130625 35.6663570625))",464,567,139.5813063,35.65520184,139.5951099,35.66635706
"Polygon ((139.59510990625 35.6663570625, 139.6089135625 35.6663570625, 139.6089135625 35.65520184375, 139.59510990625 35.65520184375, 139.59510990625 35.6663570625))",465,568,139.5951099,35.65520184,139.6089136,35.66635706
"Polygon ((139.6089135625 35.65520184375, 139.62271721874998 35.65520184375, 139.62271721874998 35.644046625, 139.6089135625 35.644046625, 139.6089135625 35.65520184375))",466,569,139.6089136,35.64404663,139.6227172,35.65520184
"Polygon ((139.62271721874998 35.65520184375, 139.636520875 35.65520184375, 139.636520875 35.644046625, 139.62271721874998 35.644046625, 139.62271721874998 35.65520184375))",467,570,139.6227172,35.64404663,139.6365209,35.65520184
"Polygon ((139.6089135625 35.6663570625, 139.62271721874998 35.6663570625, 139.62271721874998 35.65520184375, 139.6089135625 35.65520184375, 139.6089135625 35.6663570625))",468,571,139.6089136,35.65520184,139.6227172,35.66635706
"Polygon ((139.62271721874998 35.6663570625, 139.636520875 35.6663570625, 139.636520875 35.65520184375, 139.62271721874998 35.65520184375, 139.62271721874998 35.6663570625))",469,572,139.6227172,35.65520184,139.6365209,35.66635706
"Polygon ((139.58130625 35.67751228125, 139.59510990625 35.67751228125, 139.59510990625 35.6663570625, 139.58130625 35.6663570625, 139.58130625 35.67751228125))",470,573,139.5813063,35.66635706,139.5951099,35.67751228
"Polygon ((139.59510990625 35.67751228125, 139.6089135625 35.67751228125, 139.6089135625 35.6663570625, 139.59510990625 35.6663570625, 139.59510990625 35.67751228125))",471,574,139.5951099,35.66635706,139.6089136,35.67751228
"Polygon ((139.58130625 35.6886675, 139.59510990625 35.6886675, 139.59510990625 35.67751228125, 139.58130625 35.67751228125, 139.58130625 35.6886675))",472,575,139.5813063,35.67751228,139.5951099,35.6886675
"Polygon ((139.59510990625 35.6886675, 139.6089135625 35.6886675, 139.6089135625 35.67751228125, 139.59510990625 35.67751228125, 139.59510990625 35.6886675))",473,576,139.5951099,35.67751228,139.6089136,35.6886675
"Polygon ((139.6089135625 35.67751228125, 139.62271721874998 35.67751228125, 139.62271721874998 35.6663570625, 139.6089135625 35.6663570625, 139.6089135625 35.67751228125))",474,577,139.6089136,35.66635706,139.6227172,35.67751228
"Polygon ((139.62271721874998 35.67751228125, 139.636520875 35.67751228125, 139.636520875 35.6663570625, 139.62271721874998 35.6663570625, 139.62271721874998 35.67751228125))",475,578,139.6227172,35.66635706,139.6365209,35.67751228
"Polygon ((139.6089135625 35.6886675, 139.62271721874998 35.6886675, 139.62271721874998 35.67751228125, 139.6089135625 35.67751228125, 139.6089135625 35.6886675))",476,579,139.6089136,35.67751228,139.6227172,35.6886675
"Polygon ((139.62271721874998 35.6886675, 139.636520875 35.6886675, 139.636520875 35.67751228125, 139.62271721874998 35.67751228125, 139.62271721874998 35.6886675))",477,580,139.6227172,35.67751228,139.6365209,35.6886675
"Polygon ((139.636520875 35.65520184375, 139.65032453125002 35.65520184375, 139.65032453125002 35.644046625, 139.636520875 35.644046625, 139.636520875 35.65520184375))",478,581,139.6365209,35.64404663,139.6503245,35.65520184
"Polygon ((139.65032453125002 35.65520184375, 139.6641281875 35.65520184375, 139.6641281875 35.644046625, 139.65032453125002 35.644046625, 139.65032453125002 35.65520184375))",479,582,139.6503245,35.64404663,139.6641282,35.65520184
"Polygon ((139.636520875 35.6663570625, 139.65032453125002 35.6663570625, 139.65032453125002 35.65520184375, 139.636520875 35.65520184375, 139.636520875 35.6663570625))",480,583,139.6365209,35.65520184,139.6503245,35.66635706
"Polygon ((139.65032453125002 35.6663570625, 139.6641281875 35.6663570625, 139.6641281875 35.65520184375, 139.65032453125002 35.65520184375, 139.65032453125002 35.6663570625))",481,584,139.6503245,35.65520184,139.6641282,35.66635706
"Polygon ((139.6641281875 35.65520184375, 139.67793184375 35.65520184375, 139.67793184375 35.644046625, 139.6641281875 35.644046625, 139.6641281875 35.65520184375))",482,585,139.6641282,35.64404663,139.6779318,35.65520184
"Polygon ((139.67793184375 35.65520184375, 139.6917355 35.65520184375, 139.6917355 35.644046625, 139.67793184375 35.644046625, 139.67793184375 35.65520184375))",483,586,139.6779318,35.64404663,139.6917355,35.65520184
"Polygon ((139.6641281875 35.6663570625, 139.67793184375 35.6663570625, 139.67793184375 35.65520184375, 139.6641281875 35.65520184375, 139.6641281875 35.6663570625))",484,587,139.6641282,35.65520184,139.6779318,35.66635706
"Polygon ((139.67793184375 35.6663570625, 139.6917355 35.6663570625, 139.6917355 35.65520184375, 139.67793184375 35.65520184375, 139.67793184375 35.6663570625))",485,588,139.6779318,35.65520184,139.6917355,35.66635706
"Polygon ((139.636520875 35.67751228125, 139.65032453125002 35.67751228125, 139.65032453125002 35.6663570625, 139.636520875 35.6663570625, 139.636520875 35.67751228125))",486,589,139.6365209,35.66635706,139.6503245,35.67751228
"Polygon ((139.65032453125002 35.67751228125, 139.6641281875 35.67751228125, 139.6641281875 35.6663570625, 139.65032453125002 35.6663570625, 139.65032453125002 35.67751228125))",487,590,139.6503245,35.66635706,139.6641282,35.67751228
"Polygon ((139.636520875 35.6886675, 139.65032453125002 35.6886675, 139.65032453125002 35.67751228125, 139.636520875 35.67751228125, 139.636520875 35.6886675))",488,591,139.6365209,35.67751228,139.6503245,35.6886675
"Polygon ((139.65032453125002 35.6886675, 139.6641281875 35.6886675, 139.6641281875 35.67751228125, 139.65032453125002 35.67751228125, 139.65032453125002 35.6886675))",489,592,139.6503245,35.67751228,139.6641282,35.6886675
"Polygon ((139.6641281875 35.67751228125, 139.67793184375 35.67751228125, 139.67793184375 35.6663570625, 139.6641281875 35.6663570625, 139.6641281875 35.67751228125))",490,593,139.6641282,35.66635706,139.6779318,35.67751228
"Polygon ((139.67793184375 35.67751228125, 139.6917355 35.67751228125, 139.6917355 35.6663570625, 139.67793184375 35.6663570625, 139.67793184375 35.67751228125))",491,594,139.6779318,35.66635706,139.6917355,35.67751228
"Polygon ((139.6641281875 35.6886675, 139.67793184375 35.6886675, 139.67793184375 35.67751228125, 139.6641281875 35.67751228125, 139.6641281875 35.6886675))",492,595,139.6641282,35.67751228,139.6779318,35.6886675
"Polygon ((139.67793184375 35.6886675, 139.6917355 35.6886675, 139.6917355 35.67751228125, 139.67793184375 35.67751228125, 139.67793184375 35.6886675))",493,596,139.6779318,35.67751228,139.6917355,35.6886675
"Polygon ((139.6917355 35.52133921875, 139.70553915624998 35.52133921875, 139.70553915624998 35.510184, 139.6917355 35.510184, 139.6917355 35.52133921875))",494,597,139.6917355,35.510184,139.7055392,35.52133922
"Polygon ((139.70553915624998 35.52133921875, 139.7193428125 35.52133921875, 139.7193428125 35.510184, 139.70553915624998 35.510184, 139.70553915624998 35.52133921875))",495,598,139.7055392,35.510184,139.7193428,35.52133922
"Polygon ((139.6917355 35.532494437500006, 139.70553915624998 35.532494437500006, 139.70553915624998 35.52133921875, 139.6917355 35.52133921875, 139.6917355 35.532494437500006))",496,599,139.6917355,35.52133922,139.7055392,35.53249444
"Polygon ((139.70553915624998 35.532494437500006, 139.7193428125 35.532494437500006, 139.7193428125 35.52133921875, 139.70553915624998 35.52133921875, 139.70553915624998 35.532494437500006))",497,600,139.7055392,35.52133922,139.7193428,35.53249444
"Polygon ((139.6917355 35.543649656250004, 139.70553915624998 35.543649656250004, 139.70553915624998 35.532494437500006, 139.6917355 35.532494437500006, 139.6917355 35.543649656250004))",498,605,139.6917355,35.53249444,139.7055392,35.54364966
"Polygon ((139.70553915624998 35.543649656250004, 139.7193428125 35.543649656250004, 139.7193428125 35.532494437500006, 139.70553915624998 35.532494437500006, 139.70553915624998 35.543649656250004))",499,606,139.7055392,35.53249444,139.7193428,35.54364966
"Polygon ((139.6917355 35.554804875, 139.70553915624998 35.554804875, 139.70553915624998 35.543649656250004, 139.6917355 35.543649656250004, 139.6917355 35.554804875))",500,607,139.6917355,35.54364966,139.7055392,35.55480488
"Polygon ((139.70553915624998 35.554804875, 139.7193428125 35.554804875, 139.7193428125 35.543649656250004, 139.70553915624998 35.543649656250004, 139.70553915624998 35.554804875))",501,608,139.7055392,35.54364966,139.7193428,35.55480488
"Polygon ((139.7193428125 35.543649656250004, 139.73314646875002 35.543649656250004, 139.73314646875002 35.532494437500006, 139.7193428125 35.532494437500006, 139.7193428125 35.543649656250004))",502,609,139.7193428,35.53249444,139.7331465,35.54364966
"Polygon ((139.73314646875002 35.543649656250004, 139.746950125 35.543649656250004, 139.746950125 35.532494437500006, 139.73314646875002 35.532494437500006, 139.73314646875002 35.543649656250004))",503,610,139.7331465,35.53249444,139.7469501,35.54364966
"Polygon ((139.7193428125 35.554804875, 139.73314646875002 35.554804875, 139.73314646875002 35.543649656250004, 139.7193428125 35.543649656250004, 139.7193428125 35.554804875))",504,611,139.7193428,35.54364966,139.7331465,35.55480488
"Polygon ((139.73314646875002 35.554804875, 139.746950125 35.554804875, 139.746950125 35.543649656250004, 139.73314646875002 35.543649656250004, 139.73314646875002 35.554804875))",505,612,139.7331465,35.54364966,139.7469501,35.55480488
"Polygon ((139.746950125 35.543649656250004, 139.76075378125 35.543649656250004, 139.76075378125 35.532494437500006, 139.746950125 35.532494437500006, 139.746950125 35.543649656250004))",506,621,139.7469501,35.53249444,139.7607538,35.54364966
"Polygon ((139.76075378125 35.543649656250004, 139.7745574375 35.543649656250004, 139.7745574375 35.532494437500006, 139.76075378125 35.532494437500006, 139.76075378125 35.543649656250004))",507,622,139.7607538,35.53249444,139.7745574,35.54364966
"Polygon ((139.746950125 35.554804875, 139.76075378125 35.554804875, 139.76075378125 35.543649656250004, 139.746950125 35.543649656250004, 139.746950125 35.554804875))",508,623,139.7469501,35.54364966,139.7607538,35.55480488
"Polygon ((139.76075378125 35.554804875, 139.7745574375 35.554804875, 139.7745574375 35.543649656250004, 139.76075378125 35.543649656250004, 139.76075378125 35.554804875))",509,624,139.7607538,35.54364966,139.7745574,35.55480488
"Polygon ((139.7745574375 35.543649656250004, 139.78836109374998 35.543649656250004, 139.78836109374998 35.532494437500006, 139.7745574375 35.532494437500006, 139.7745574375 35.543649656250004))",510,625,139.7745574,35.53249444,139.7883611,35.54364966
"Polygon ((139.78836109374998 35.543649656250004, 139.80216475 35.543649656250004, 139.80216475 35.532494437500006, 139.78836109374998 35.532494437500006, 139.78836109374998 35.543649656250004))",511,626,139.7883611,35.53249444,139.8021648,35.54364966
"Polygon ((139.7745574375 35.554804875, 139.78836109374998 35.554804875, 139.78836109374998 35.543649656250004, 139.7745574375 35.543649656250004, 139.7745574375 35.554804875))",512,627,139.7745574,35.54364966,139.7883611,35.55480488
"Polygon ((139.78836109374998 35.554804875, 139.80216475 35.554804875, 139.80216475 35.543649656250004, 139.78836109374998 35.543649656250004, 139.78836109374998 35.554804875))",513,628,139.7883611,35.54364966,139.8021648,35.55480488
"Polygon ((139.6917355 35.56596009375, 139.70553915624998 35.56596009375, 139.70553915624998 35.554804875, 139.6917355 35.554804875, 139.6917355 35.56596009375))",514,629,139.6917355,35.55480488,139.7055392,35.56596009
"Polygon ((139.70553915624998 35.56596009375, 139.7193428125 35.56596009375, 139.7193428125 35.554804875, 139.70553915624998 35.554804875, 139.70553915624998 35.56596009375))",515,630,139.7055392,35.55480488,139.7193428,35.56596009
