wkt_geom,id,node_id,xmin,ymin,xmax,ymax
"Polygon ((-74.1270315 40.878962, -73.979296 40.878962, -73.979296 40.769592, -74.1270315 40.769592, -74.1270315 40.878962))",15,14,-74.1270315,40.769592,-73.979296,40.878962
"Polygon ((-74.274767 40.988332, -74.1270315 40.988332, -74.1270315 40.878962, -74.274767 40.878962, -74.274767 40.988332))",16,15,-74.274767,40.878962,-74.1270315,40.988332
"Polygon ((-74.1270315 40.988332, -73.979296 40.988332, -73.979296 40.878962, -74.1270315 40.878962, -74.1270315 40.988332))",17,16,-74.1270315,40.878962,-73.979296,40.988332
"Polygon ((-73.979296 40.878962, -73.8315605 40.878962, -73.8315605 40.769592, -73.979296 40.769592, -73.979296 40.878962))",18,17,-73.979296,40.769592,-73.8315605,40.878962
"Polygon ((-73.8315605 40.878962, -73.683825 40.878962, -73.683825 40.769592, -73.8315605 40.769592, -73.8315605 40.878962))",19,18,-73.8315605,40.769592,-73.683825,40.878962
"Polygon ((-73.979296 40.988332, -73.8315605 40.988332, -73.8315605 40.878962, -73.979296 40.878962, -73.979296 40.988332))",20,19,-73.979296,40.878962,-73.8315605,40.988332
"Polygon ((-73.8315605 40.988332, -73.683825 40.988332, -73.683825 40.878962, -73.8315605 40.878962, -73.8315605 40.988332))",21,20,-73.8315605,40.878962,-73.683825,40.988332
"Polygon ((-74.274767 40.605537, -74.20089924999999 40.605537, -74.20089924999999 40.550852, -74.274767 40.550852, -74.274767 40.605537))",22,21,-74.274767,40.550852,-74.20089925,40.605537
"Polygon ((-74.20089924999999 40.605537, -74.1270315 40.605537, -74.1270315 40.550852, -74.20089924999999 40.550852, -74.20089924999999 40.605537))",23,22,-74.20089925,40.550852,-74.1270315,40.605537
"Polygon ((-74.274767 40.660222000000005, -74.20089924999999 40.660222000000005, -74.20089924999999 40.605537, -74.274767 40.605537, -74.274767 40.660222000000005))",24,23,-74.274767,40.605537,-74.20089925,40.660222
"Polygon ((-74.20089924999999 40.660222000000005, -74.1270315 40.660222000000005, -74.1270315 40.605537, -74.20089924999999 40.605537, -74.20089924999999 40.660222000000005))",25,24,-74.20089925,40.605537,-74.1270315,40.660222
"Polygon ((-74.1270315 40.605537, -74.05316375000001 40.605537, -74.05316375000001 40.550852, -74.1270315 40.550852, -74.1270315 40.605537))",26,25,-74.1270315,40.550852,-74.05316375,40.605537
"Polygon ((-74.05316375000001 40.605537, -73.979296 40.605537, -73.979296 40.550852, -74.05316375000001 40.550852, -74.05316375000001 40.605537))",27,26,-74.05316375,40.550852,-73.979296,40.605537
"Polygon ((-74.1270315 40.660222000000005, -74.05316375000001 40.660222000000005, -74.05316375000001 40.605537, -74.1270315 40.605537, -74.1270315 40.660222000000005))",28,27,-74.1270315,40.605537,-74.05316375,40.660222
"Polygon ((-74.05316375000001 40.660222000000005, -73.979296 40.660222000000005, -73.979296 40.605537, -74.05316375000001 40.605537, -74.05316375000001 40.660222000000005))",29,28,-74.05316375,40.605537,-73.979296,40.660222
"Polygon ((-74.274767 40.714907000000004, -74.20089924999999 40.714907000000004, -74.20089924999999 40.660222000000005, -74.274767 40.660222000000005, -74.274767 40.714907000000004))",30,29,-74.274767,40.660222,-74.20089925,40.714907
"Polygon ((-74.20089924999999 40.714907000000004, -74.1270315 40.714907000000004, -74.1270315 40.660222000000005, -74.20089924999999 40.660222000000005, -74.20089924999999 40.714907000000004))",31,30,-74.20089925,40.660222,-74.1270315,40.714907
"Polygon ((-74.274767 40.769592, -74.20089924999999 40.769592, -74.20089924999999 40.714907000000004, -74.274767 40.714907000000004, -74.274767 40.769592))",32,31,-74.274767,40.714907,-74.20089925,40.769592
"Polygon ((-74.20089924999999 40.769592, -74.1270315 40.769592, -74.1270315 40.714907000000004, -74.20089924999999 40.714907000000004, -74.20089924999999 40.769592))",33,32,-74.20089925,40.714907,-74.1270315,40.769592
"Polygon ((-74.1270315 40.714907000000004, -74.05316375000001 40.714907000000004, -74.05316375000001 40.660222000000005, -74.1270315 40.660222000000005, -74.1270315 40.714907000000004))",34,33,-74.1270315,40.660222,-74.05316375,40.714907
"Polygon ((-74.05316375000001 40.714907000000004, -73.979296 40.714907000000004, -73.979296 40.660222000000005, -74.05316375000001 40.660222000000005, -74.05316375000001 40.714907000000004))",35,34,-74.05316375,40.660222,-73.979296,40.714907
"Polygon ((-74.1270315 40.769592, -74.05316375000001 40.769592, -74.05316375000001 40.714907000000004, -74.1270315 40.714907000000004, -74.1270315 40.769592))",36,35,-74.1270315,40.714907,-74.05316375,40.769592
"Polygon ((-74.05316375000001 40.769592, -73.979296 40.769592, -73.979296 40.714907000000004, -74.05316375000001 40.714907000000004, -74.05316375000001 40.769592))",37,36,-74.05316375,40.714907,-73.979296,40.769592
"Polygon ((-73.979296 40.605537, -73.90542825 40.605537, -73.90542825 40.550852, -73.979296 40.550852, -73.979296 40.605537))",38,37,-73.979296,40.550852,-73.90542825,40.605537
"Polygon ((-73.90542825 40.605537, -73.8315605 40.605537, -73.8315605 40.550852, -73.90542825 40.550852, -73.90542825 40.605537))",39,38,-73.90542825,40.550852,-73.8315605,40.605537
"Polygon ((-73.979296 40.660222000000005, -73.90542825 40.660222000000005, -73.90542825 40.605537, -73.979296 40.605537, -73.979296 40.660222000000005))",40,39,-73.979296,40.605537,-73.90542825,40.660222
"Polygon ((-73.90542825 40.660222000000005, -73.8315605 40.660222000000005, -73.8315605 40.605537, -73.90542825 40.605537, -73.90542825 40.660222000000005))",41,40,-73.90542825,40.605537,-73.8315605,40.660222
"Polygon ((-73.8315605 40.605537, -73.75769274999999 40.605537, -73.75769274999999 40.550852, -73.8315605 40.550852, -73.8315605 40.605537))",42,41,-73.8315605,40.550852,-73.75769275,40.605537
"Polygon ((-73.75769274999999 40.605537, -73.683825 40.605537, -73.683825 40.550852, -73.75769274999999 40.550852, -73.75769274999999 40.605537))",43,42,-73.75769275,40.550852,-73.683825,40.605537
"Polygon ((-73.8315605 40.660222000000005, -73.75769274999999 40.660222000000005, -73.75769274999999 40.605537, -73.8315605 40.605537, -73.8315605 40.660222000000005))",44,43,-73.8315605,40.605537,-73.75769275,40.660222
"Polygon ((-73.75769274999999 40.660222000000005, -73.683825 40.660222000000005, -73.683825 40.605537, -73.75769274999999 40.605537, -73.75769274999999 40.660222000000005))",45,44,-73.75769275,40.605537,-73.683825,40.660222
"Polygon ((-73.979296 40.714907000000004, -73.90542825 40.714907000000004, -73.90542825 40.660222000000005, -73.979296 40.660222000000005, -73.979296 40.714907000000004))",46,45,-73.979296,40.660222,-73.90542825,40.714907
"Polygon ((-73.90542825 40.714907000000004, -73.8315605 40.714907000000004, -73.8315605 40.660222000000005, -73.90542825 40.660222000000005, -73.90542825 40.714907000000004))",47,46,-73.90542825,40.660222,-73.8315605,40.714907
"Polygon ((-73.979296 40.769592, -73.90542825 40.769592, -73.90542825 40.714907000000004, -73.979296 40.714907000000004, -73.979296 40.769592))",48,47,-73.979296,40.714907,-73.90542825,40.769592
"Polygon ((-73.90542825 40.769592, -73.8315605 40.769592, -73.8315605 40.714907000000004, -73.90542825 40.714907000000004, -73.90542825 40.769592))",49,48,-73.90542825,40.714907,-73.8315605,40.769592
"Polygon ((-73.8315605 40.714907000000004, -73.75769274999999 40.714907000000004, -73.75769274999999 40.660222000000005, -73.8315605 40.660222000000005, -73.8315605 40.714907000000004))",50,49,-73.8315605,40.660222,-73.75769275,40.714907
"Polygon ((-73.75769274999999 40.714907000000004, -73.683825 40.714907000000004, -73.683825 40.660222000000005, -73.75769274999999 40.660222000000005, -73.75769274999999 40.714907000000004))",51,50,-73.75769275,40.660222,-73.683825,40.714907
"Polygon ((-73.8315605 40.769592, -73.75769274999999 40.769592, -73.75769274999999 40.714907000000004, -73.8315605 40.714907000000004, -73.8315605 40.769592))",52,51,-73.8315605,40.714907,-73.75769275,40.769592
"Polygon ((-73.75769274999999 40.769592, -73.683825 40.769592, -73.683825 40.714907000000004, -73.75769274999999 40.714907000000004, -73.75769274999999 40.769592))",53,52,-73.75769275,40.714907,-73.683825,40.769592
"Polygon ((-74.274767 40.824277, -74.20089924999999 40.824277, -74.20089924999999 40.769592, -74.274767 40.769592, -74.274767 40.824277))",54,53,-74.274767,40.769592,-74.20089925,40.824277
"Polygon ((-74.20089924999999 40.824277, -74.1270315 40.824277, -74.1270315 40.769592, -74.20089924999999 40.769592, -74.20089924999999 40.824277))",55,54,-74.20089925,40.769592,-74.1270315,40.824277
"Polygon ((-74.274767 40.878962, -74.20089924999999 40.878962, -74.20089924999999 40.824277, -74.274767 40.824277, -74.274767 40.878962))",56,55,-74.274767,40.824277,-74.20089925,40.878962
"Polygon ((-74.20089924999999 40.878962, -74.1270315 40.878962, -74.1270315 40.824277, -74.20089924999999 40.824277, -74.20089924999999 40.878962))",57,56,-74.20089925,40.824277,-74.1270315,40.878962
"Polygon ((-74.1270315 40.824277, -74.05316375000001 40.824277, -74.05316375000001 40.769592, -74.1270315 40.769592, -74.1270315 40.824277))",58,57,-74.1270315,40.769592,-74.05316375,40.824277
"Polygon ((-74.05316375000001 40.824277, -73.979296 40.824277, -73.979296 40.769592, -74.05316375000001 40.769592, -74.05316375000001 40.824277))",59,58,-74.05316375,40.769592,-73.979296,40.824277
"Polygon ((-74.1270315 40.878962, -74.05316375000001 40.878962, -74.05316375000001 40.824277, -74.1270315 40.824277, -74.1270315 40.878962))",60,59,-74.1270315,40.824277,-74.05316375,40.878962
"Polygon ((-74.05316375000001 40.878962, -73.979296 40.878962, -73.979296 40.824277, -74.05316375000001 40.824277, -74.05316375000001 40.878962))",61,60,-74.05316375,40.824277,-73.979296,40.878962
"Polygon ((-74.274767 40.933647, -74.20089924999999 40.933647, -74.20089924999999 40.878962, -74.274767 40.878962, -74.274767 40.933647))",62,61,-74.274767,40.878962,-74.20089925,40.933647
"Polygon ((-74.20089924999999 40.933647, -74.1270315 40.933647, -74.1270315 40.878962, -74.20089924999999 40.878962, -74.20089924999999 40.933647))",63,62,-74.20089925,40.878962,-74.1270315,40.933647
"Polygon ((-74.274767 40.988332, -74.20089924999999 40.988332, -74.20089924999999 40.933647, -74.274767 40.933647, -74.274767 40.988332))",64,63,-74.274767,40.933647,-74.20089925,40.988332
"Polygon ((-74.20089924999999 40.988332, -74.1270315 40.988332, -74.1270315 40.933647, -74.20089924999999 40.933647, -74.20089924999999 40.988332))",65,64,-74.20089925,40.933647,-74.1270315,40.988332
"Polygon ((-74.1270315 40.933647, -74.05316375000001 40.933647, -74.05316375000001 40.878962, -74.1270315 40.878962, -74.1270315 40.933647))",66,65,-74.1270315,40.878962,-74.05316375,40.933647
"Polygon ((-74.05316375000001 40.933647, -73.979296 40.933647, -73.979296 40.878962, -74.05316375000001 40.878962, -74.05316375000001 40.933647))",67,66,-74.05316375,40.878962,-73.979296,40.933647
"Polygon ((-74.1270315 40.988332, -74.05316375000001 40.988332, -74.05316375000001 40.933647, -74.1270315 40.933647, -74.1270315 40.988332))",68,67,-74.1270315,40.933647,-74.05316375,40.988332
"Polygon ((-74.05316375000001 40.988332, -73.979296 40.988332, -73.979296 40.933647, -74.05316375000001 40.933647, -74.05316375000001 40.988332))",69,68,-74.05316375,40.933647,-73.979296,40.988332
"Polygon ((-73.979296 40.824277, -73.90542825 40.824277, -73.90542825 40.769592, -73.979296 40.769592, -73.979296 40.824277))",70,69,-73.979296,40.769592,-73.90542825,40.824277
"Polygon ((-73.90542825 40.824277, -73.8315605 40.824277, -73.8315605 40.769592, -73.90542825 40.769592, -73.90542825 40.824277))",71,70,-73.90542825,40.769592,-73.8315605,40.824277
"Polygon ((-73.979296 40.878962, -73.90542825 40.878962, -73.90542825 40.824277, -73.979296 40.824277, -73.979296 40.878962))",72,71,-73.979296,40.824277,-73.90542825,40.878962
"Polygon ((-73.90542825 40.878962, -73.8315605 40.878962, -73.8315605 40.824277, -73.90542825 40.824277, -73.90542825 40.878962))",73,72,-73.90542825,40.824277,-73.8315605,40.878962
"Polygon ((-73.8315605 40.824277, -73.75769274999999 40.824277, -73.75769274999999 40.769592, -73.8315605 40.769592, -73.8315605 40.824277))",74,73,-73.8315605,40.769592,-73.75769275,40.824277
"Polygon ((-73.75769274999999 40.824277, -73.683825 40.824277, -73.683825 40.769592, -73.75769274999999 40.769592, -73.75769274999999 40.824277))",75,74,-73.75769275,40.769592,-73.683825,40.824277
"Polygon ((-73.8315605 40.878962, -73.75769274999999 40.878962, -73.75769274999999 40.824277, -73.8315605 40.824277, -73.8315605 40.878962))",76,75,-73.8315605,40.824277,-73.75769275,40.878962
"Polygon ((-73.75769274999999 40.878962, -73.683825 40.878962, -73.683825 40.824277, -73.75769274999999 40.824277, -73.75769274999999 40.878962))",77,76,-73.75769275,40.824277,-73.683825,40.878962
"Polygon ((-73.979296 40.933647, -73.90542825 40.933647, -73.90542825 40.878962, -73.979296 40.878962, -73.979296 40.933647))",78,77,-73.979296,40.878962,-73.90542825,40.933647
"Polygon ((-73.90542825 40.933647, -73.8315605 40.933647, -73.8315605 40.878962, -73.90542825 40.878962, -73.90542825 40.933647))",79,78,-73.90542825,40.878962,-73.8315605,40.933647
"Polygon ((-73.979296 40.988332, -73.90542825 40.988332, -73.90542825 40.933647, -73.979296 40.933647, -73.979296 40.988332))",80,79,-73.979296,40.933647,-73.90542825,40.988332
"Polygon ((-73.90542825 40.988332, -73.8315605 40.988332, -73.8315605 40.933647, -73.90542825 40.933647, -73.90542825 40.988332))",81,80,-73.90542825,40.933647,-73.8315605,40.988332
"Polygon ((-73.8315605 40.933647, -73.75769274999999 40.933647, -73.75769274999999 40.878962, -73.8315605 40.878962, -73.8315605 40.933647))",82,81,-73.8315605,40.878962,-73.75769275,40.933647
"Polygon ((-73.75769274999999 40.933647, -73.683825 40.933647, -73.683825 40.878962, -73.75769274999999 40.878962, -73.75769274999999 40.933647))",83,82,-73.75769275,40.878962,-73.683825,40.933647
"Polygon ((-73.8315605 40.988332, -73.75769274999999 40.988332, -73.75769274999999 40.933647, -73.8315605 40.933647, -73.8315605 40.988332))",84,83,-73.8315605,40.933647,-73.75769275,40.988332
"Polygon ((-73.75769274999999 40.988332, -73.683825 40.988332, -73.683825 40.933647, -73.75769274999999 40.933647, -73.75769274999999 40.988332))",85,84,-73.75769275,40.933647,-73.683825,40.988332
"Polygon ((-74.20089924999999 40.6328795, -74.163965375 40.6328795, -74.163965375 40.605537, -74.20089924999999 40.605537, -74.20089924999999 40.6328795))",86,97,-74.20089925,40.605537,-74.16396538,40.6328795
"Polygon ((-74.163965375 40.6328795, -74.1270315 40.6328795, -74.1270315 40.605537, -74.163965375 40.605537, -74.163965375 40.6328795))",87,98,-74.16396538,40.605537,-74.1270315,40.6328795
"Polygon ((-74.20089924999999 40.660222000000005, -74.163965375 40.660222000000005, -74.163965375 40.6328795, -74.20089924999999 40.6328795, -74.20089924999999 40.660222000000005))",88,99,-74.20089925,40.6328795,-74.16396538,40.660222
"Polygon ((-74.163965375 40.660222000000005, -74.1270315 40.660222000000005, -74.1270315 40.6328795, -74.163965375 40.6328795, -74.163965375 40.660222000000005))",89,100,-74.16396538,40.6328795,-74.1270315,40.660222
"Polygon ((-74.1270315 40.578194499999995, -74.090097625 40.578194499999995, -74.090097625 40.550852, -74.1270315 40.550852, -74.1270315 40.578194499999995))",90,101,-74.1270315,40.550852,-74.09009763,40.5781945
"Polygon ((-74.090097625 40.578194499999995, -74.05316375000001 40.578194499999995, -74.05316375000001 40.550852, -74.090097625 40.550852, -74.090097625 40.578194499999995))",91,102,-74.09009763,40.550852,-74.05316375,40.5781945
"Polygon ((-74.1270315 40.605537, -74.090097625 40.605537, -74.090097625 40.578194499999995, -74.1270315 40.578194499999995, -74.1270315 40.605537))",92,103,-74.1270315,40.5781945,-74.09009763,40.605537
"Polygon ((-74.090097625 40.605537, -74.05316375000001 40.605537, -74.05316375000001 40.578194499999995, -74.090097625 40.578194499999995, -74.090097625 40.605537))",93,104,-74.09009763,40.5781945,-74.05316375,40.605537
"Polygon ((-74.05316375000001 40.578194499999995, -74.01622987500001 40.578194499999995, -74.01622987500001 40.550852, -74.05316375000001 40.550852, -74.05316375000001 40.578194499999995))",94,105,-74.05316375,40.550852,-74.01622988,40.5781945
"Polygon ((-74.01622987500001 40.578194499999995, -73.979296 40.578194499999995, -73.979296 40.550852, -74.01622987500001 40.550852, -74.01622987500001 40.578194499999995))",95,106,-74.01622988,40.550852,-73.979296,40.5781945
"Polygon ((-74.05316375000001 40.605537, -74.01622987500001 40.605537, -74.01622987500001 40.578194499999995, -74.05316375000001 40.578194499999995, -74.05316375000001 40.605537))",96,107,-74.05316375,40.5781945,-74.01622988,40.605537
"Polygon ((-74.01622987500001 40.605537, -73.979296 40.605537, -73.979296 40.578194499999995, -74.01622987500001 40.578194499999995, -74.01622987500001 40.605537))",97,108,-74.01622988,40.5781945,-73.979296,40.605537
"Polygon ((-74.1270315 40.6328795, -74.090097625 40.6328795, -74.090097625 40.605537, -74.1270315 40.605537, -74.1270315 40.6328795))",98,109,-74.1270315,40.605537,-74.09009763,40.6328795
"Polygon ((-74.090097625 40.6328795, -74.05316375000001 40.6328795, -74.05316375000001 40.605537, -74.090097625 40.605537, -74.090097625 40.6328795))",99,110,-74.09009763,40.605537,-74.05316375,40.6328795
"Polygon ((-74.1270315 40.660222000000005, -74.090097625 40.660222000000005, -74.090097625 40.6328795, -74.1270315 40.6328795, -74.1270315 40.660222000000005))",100,111,-74.1270315,40.6328795,-74.09009763,40.660222
"Polygon ((-74.090097625 40.660222000000005, -74.05316375000001 40.660222000000005, -74.05316375000001 40.6328795, -74.090097625 40.6328795, -74.090097625 40.660222000000005))",101,112,-74.09009763,40.6328795,-74.05316375,40.660222
"Polygon ((-74.05316375000001 40.6328795, -74.01622987500001 40.6328795, -74.01622987500001 40.605537, -74.05316375000001 40.605537, -74.05316375000001 40.6328795))",102,113,-74.05316375,40.605537,-74.01622988,40.6328795
"Polygon ((-74.01622987500001 40.6328795, -73.979296 40.6328795, -73.979296 40.605537, -74.01622987500001 40.605537, -74.01622987500001 40.6328795))",103,114,-74.01622988,40.605537,-73.979296,40.6328795
"Polygon ((-74.05316375000001 40.660222000000005, -74.01622987500001 40.660222000000005, -74.01622987500001 40.6328795, -74.05316375000001 40.6328795, -74.05316375000001 40.660222000000005))",104,115,-74.05316375,40.6328795,-74.01622988,40.660222
"Polygon ((-74.01622987500001 40.660222000000005, -73.979296 40.660222000000005, -73.979296 40.6328795, -74.01622987500001 40.6328795, -74.01622987500001 40.660222000000005))",105,116,-74.01622988,40.6328795,-73.979296,40.660222
"Polygon ((-74.274767 40.68756450000001, -74.237833125 40.68756450000001, -74.237833125 40.660222000000005, -74.274767 40.660222000000005, -74.274767 40.68756450000001))",106,117,-74.274767,40.660222,-74.23783313,40.6875645
"Polygon ((-74.237833125 40.68756450000001, -74.20089924999999 40.68756450000001, -74.20089924999999 40.660222000000005, -74.237833125 40.660222000000005, -74.237833125 40.68756450000001))",107,118,-74.23783313,40.660222,-74.20089925,40.6875645
"Polygon ((-74.274767 40.714907000000004, -74.237833125 40.714907000000004, -74.237833125 40.68756450000001, -74.274767 40.68756450000001, -74.274767 40.714907000000004))",108,119,-74.274767,40.6875645,-74.23783313,40.714907
"Polygon ((-74.237833125 40.714907000000004, -74.20089924999999 40.714907000000004, -74.20089924999999 40.68756450000001, -74.237833125 40.68756450000001, -74.237833125 40.714907000000004))",109,120,-74.23783313,40.6875645,-74.20089925,40.714907
"Polygon ((-74.20089924999999 40.68756450000001, -74.163965375 40.68756450000001, -74.163965375 40.660222000000005, -74.20089924999999 40.660222000000005, -74.20089924999999 40.68756450000001))",110,121,-74.20089925,40.660222,-74.16396538,40.6875645
"Polygon ((-74.163965375 40.68756450000001, -74.1270315 40.68756450000001, -74.1270315 40.660222000000005, -74.163965375 40.660222000000005, -74.163965375 40.68756450000001))",111,122,-74.16396538,40.660222,-74.1270315,40.6875645
"Polygon ((-74.20089924999999 40.714907000000004, -74.163965375 40.714907000000004, -74.163965375 40.68756450000001, -74.20089924999999 40.68756450000001, -74.20089924999999 40.714907000000004))",112,123,-74.20089925,40.6875645,-74.16396538,40.714907
"Polygon ((-74.163965375 40.714907000000004, -74.1270315 40.714907000000004, -74.1270315 40.68756450000001, -74.163965375 40.68756450000001, -74.163965375 40.714907000000004))",113,124,-74.16396538,40.6875645,-74.1270315,40.714907
"Polygon ((-74.274767 40.7422495, -74.237833125 40.7422495, -74.237833125 40.714907000000004, -74.274767 40.714907000000004, -74.274767 40.7422495))",114,125,-74.274767,40.714907,-74.23783313,40.7422495
"Polygon ((-74.237833125 40.7422495, -74.20089924999999 40.7422495, -74.20089924999999 40.714907000000004, -74.237833125 40.714907000000004, -74.237833125 40.7422495))",115,126,-74.23783313,40.714907,-74.20089925,40.7422495
"Polygon ((-74.274767 40.769592, -74.237833125 40.769592, -74.237833125 40.7422495, -74.274767 40.7422495, -74.274767 40.769592))",116,127,-74.274767,40.7422495,-74.23783313,40.769592
"Polygon ((-74.237833125 40.769592, -74.20089924999999 40.769592, -74.20089924999999 40.7422495, -74.237833125 40.7422495, -74.237833125 40.769592))",117,128,-74.23783313,40.7422495,-74.20089925,40.769592
"Polygon ((-74.20089924999999 40.7422495, -74.163965375 40.7422495, -74.163965375 40.714907000000004, -74.20089924999999 40.714907000000004, -74.20089924999999 40.7422495))",118,129,-74.20089925,40.714907,-74.16396538,40.7422495
"Polygon ((-74.163965375 40.7422495, -74.1270315 40.7422495, -74.1270315 40.714907000000004, -74.163965375 40.714907000000004, -74.163965375 40.7422495))",119,130,-74.16396538,40.714907,-74.1270315,40.7422495
"Polygon ((-74.20089924999999 40.769592, -74.163965375 40.769592, -74.163965375 40.7422495, -74.20089924999999 40.7422495, -74.20089924999999 40.769592))",120,131,-74.20089925,40.7422495,-74.16396538,40.769592
"Polygon ((-74.163965375 40.769592, -74.1270315 40.769592, -74.1270315 40.7422495, -74.163965375 40.7422495, -74.163965375 40.769592))",121,132,-74.16396538,40.7422495,-74.1270315,40.769592
"Polygon ((-74.1270315 40.68756450000001, -74.090097625 40.68756450000001, -74.090097625 40.660222000000005, -74.1270315 40.660222000000005, -74.1270315 40.68756450000001))",122,133,-74.1270315,40.660222,-74.09009763,40.6875645
"Polygon ((-74.090097625 40.68756450000001, -74.05316375000001 40.68756450000001, -74.05316375000001 40.660222000000005, -74.090097625 40.660222000000005, -74.090097625 40.68756450000001))",123,134,-74.09009763,40.660222,-74.05316375,40.6875645
"Polygon ((-74.1270315 40.714907000000004, -74.090097625 40.714907000000004, -74.090097625 40.68756450000001, -74.1270315 40.68756450000001, -74.1270315 40.714907000000004))",124,135,-74.1270315,40.6875645,-74.09009763,40.714907
"Polygon ((-74.090097625 40.714907000000004, -74.05316375000001 40.714907000000004, -74.05316375000001 40.68756450000001, -74.090097625 40.68756450000001, -74.090097625 40.714907000000004))",125,136,-74.09009763,40.6875645,-74.05316375,40.714907
"Polygon ((-74.05316375000001 40.68756450000001, -74.01622987500001 40.68756450000001, -74.01622987500001 40.660222000000005, -74.05316375000001 40.660222000000005, -74.05316375000001 40.68756450000001))",126,137,-74.05316375,40.660222,-74.01622988,40.6875645
"Polygon ((-74.01622987500001 40.68756450000001, -73.979296 40.68756450000001, -73.979296 40.660222000000005, -74.01622987500001 40.660222000000005, -74.01622987500001 40.68756450000001))",127,138,-74.01622988,40.660222,-73.979296,40.6875645
"Polygon ((-74.05316375000001 40.714907000000004, -74.01622987500001 40.714907000000004, -74.01622987500001 40.68756450000001, -74.05316375000001 40.68756450000001, -74.05316375000001 40.714907000000004))",128,139,-74.05316375,40.6875645,-74.01622988,40.714907
"Polygon ((-74.01622987500001 40.714907000000004, -73.979296 40.714907000000004, -73.979296 40.68756450000001, -74.01622987500001 40.68756450000001, -74.01622987500001 40.714907000000004))",129,140,-74.01622988,40.6875645,-73.979296,40.714907
"Polygon ((-74.1270315 40.7422495, -74.090097625 40.7422495, -74.090097625 40.714907000000004, -74.1270315 40.714907000000004, -74.1270315 40.7422495))",130,141,-74.1270315,40.714907,-74.09009763,40.7422495
"Polygon ((-74.090097625 40.7422495, -74.05316375000001 40.7422495, -74.05316375000001 40.714907000000004, -74.090097625 40.714907000000004, -74.090097625 40.7422495))",131,142,-74.09009763,40.714907,-74.05316375,40.7422495
"Polygon ((-74.1270315 40.769592, -74.090097625 40.769592, -74.090097625 40.7422495, -74.1270315 40.7422495, -74.1270315 40.769592))",132,143,-74.1270315,40.7422495,-74.09009763,40.769592
"Polygon ((-74.090097625 40.769592, -74.05316375000001 40.769592, -74.05316375000001 40.7422495, -74.090097625 40.7422495, -74.090097625 40.769592))",133,144,-74.09009763,40.7422495,-74.05316375,40.769592
"Polygon ((-74.05316375000001 40.7422495, -74.01622987500001 40.7422495, -74.01622987500001 40.714907000000004, -74.05316375000001 40.714907000000004, -74.05316375000001 40.7422495))",134,145,-74.05316375,40.714907,-74.01622988,40.7422495
