wkt_geom,id,node_id,xmin,ymin,xmax,ymax
"Polygon ((139.67793184375 35.6886675, 139.6917355 35.6886675, 139.6917355 35.67751228125, 139.67793184375 35.67751228125, 139.67793184375 35.6886675))",425,596,139.6779318,35.67751228,139.6917355,35.6886675
"Polygon ((139.6917355 35.52133921875, 139.70553915624998 35.52133921875, 139.70553915624998 35.510184, 139.6917355 35.510184, 139.6917355 35.52133921875))",426,597,139.6917355,35.510184,139.7055392,35.52133922
"Polygon ((139.70553915624998 35.52133921875, 139.7193428125 35.52133921875, 139.7193428125 35.510184, 139.70553915624998 35.510184, 139.70553915624998 35.52133921875))",427,598,139.7055392,35.510184,139.7193428,35.52133922
"Polygon ((139.6917355 35.532494437500006, 139.70553915624998 35.532494437500006, 139.70553915624998 35.52133921875, 139.6917355 35.52133921875, 139.6917355 35.532494437500006))",428,599,139.6917355,35.52133922,139.7055392,35.53249444
"Polygon ((139.70553915624998 35.532494437500006, 139.7193428125 35.532494437500006, 139.7193428125 35.52133921875, 139.70553915624998 35.52133921875, 139.70553915624998 35.532494437500006))",429,600,139.7055392,35.52133922,139.7193428,35.53249444
"Polygon ((139.6917355 35.543649656250004, 139.70553915624998 35.543649656250004, 139.70553915624998 35.532494437500006, 139.6917355 35.532494437500006, 139.6917355 35.543649656250004))",430,605,139.6917355,35.53249444,139.7055392,35.54364966
"Polygon ((139.70553915624998 35.543649656250004, 139.7193428125 35.543649656250004, 139.7193428125 35.532494437500006, 139.70553915624998 35.532494437500006, 139.70553915624998 35.543649656250004))",431,606,139.7055392,35.53249444,139.7193428,35.54364966
"Polygon ((139.6917355 35.554804875, 139.70553915624998 35.554804875, 139.70553915624998 35.543649656250004, 139.6917355 35.543649656250004, 139.6917355 35.554804875))",432,607,139.6917355,35.54364966,139.7055392,35.55480488
"Polygon ((139.70553915624998 35.554804875, 139.7193428125 35.554804875, 139.7193428125 35.543649656250004, 139.70553915624998 35.543649656250004, 139.70553915624998 35.554804875))",433,608,139.7055392,35.54364966,139.7193428,35.55480488
"Polygon ((139.7193428125 35.543649656250004, 139.73314646875002 35.543649656250004, 139.73314646875002 35.532494437500006, 139.7193428125 35.532494437500006, 139.7193428125 35.543649656250004))",434,609,139.7193428,35.53249444,139.7331465,35.54364966
"Polygon ((139.73314646875002 35.543649656250004, 139.746950125 35.543649656250004, 139.746950125 35.532494437500006, 139.73314646875002 35.532494437500006, 139.73314646875002 35.543649656250004))",435,610,139.7331465,35.53249444,139.7469501,35.54364966
"Polygon ((139.7193428125 35.554804875, 139.73314646875002 35.554804875, 139.73314646875002 35.543649656250004, 139.7193428125 35.543649656250004, 139.7193428125 35.554804875))",436,611,139.7193428,35.54364966,139.7331465,35.55480488
"Polygon ((139.73314646875002 35.554804875, 139.746950125 35.554804875, 139.746950125 35.543649656250004, 139.73314646875002 35.543649656250004, 139.73314646875002 35.554804875))",437,612,139.7331465,35.54364966,139.7469501,35.55480488
"Polygon ((139.7745574375 35.543649656250004, 139.78836109374998 35.543649656250004, 139.78836109374998 35.532494437500006, 139.7745574375 35.532494437500006, 139.7745574375 35.543649656250004))",438,625,139.7745574,35.53249444,139.7883611,35.54364966
"Polygon ((139.78836109374998 35.543649656250004, 139.80216475 35.543649656250004, 139.80216475 35.532494437500006, 139.78836109374998 35.532494437500006, 139.78836109374998 35.543649656250004))",439,626,139.7883611,35.53249444,139.8021648,35.54364966
"Polygon ((139.7745574375 35.554804875, 139.78836109374998 35.554804875, 139.78836109374998 35.543649656250004, 139.7745574375 35.543649656250004, 139.7745574375 35.554804875))",440,627,139.7745574,35.54364966,139.7883611,35.55480488
"Polygon ((139.78836109374998 35.554804875, 139.80216475 35.554804875, 139.80216475 35.543649656250004, 139.78836109374998 35.543649656250004, 139.78836109374998 35.554804875))",441,628,139.7883611,35.54364966,139.8021648,35.55480488
"Polygon ((139.6917355 35.56596009375, 139.70553915624998 35.56596009375, 139.70553915624998 35.554804875, 139.6917355 35.554804875, 139.6917355 35.56596009375))",442,629,139.6917355,35.55480488,139.7055392,35.56596009
"Polygon ((139.70553915624998 35.56596009375, 139.7193428125 35.56596009375, 139.7193428125 35.554804875, 139.70553915624998 35.554804875, 139.70553915624998 35.56596009375))",443,630,139.7055392,35.55480488,139.7193428,35.56596009
"Polygon ((139.6917355 35.5771153125, 139.70553915624998 35.5771153125, 139.70553915624998 35.56596009375, 139.6917355 35.56596009375, 139.6917355 35.5771153125))",444,631,139.6917355,35.56596009,139.7055392,35.57711531
"Polygon ((139.70553915624998 35.5771153125, 139.7193428125 35.5771153125, 139.7193428125 35.56596009375, 139.70553915624998 35.56596009375, 139.70553915624998 35.5771153125))",445,632,139.7055392,35.56596009,139.7193428,35.57711531
"Polygon ((139.7193428125 35.56596009375, 139.73314646875002 35.56596009375, 139.73314646875002 35.554804875, 139.7193428125 35.554804875, 139.7193428125 35.56596009375))",446,633,139.7193428,35.55480488,139.7331465,35.56596009
"Polygon ((139.73314646875002 35.56596009375, 139.746950125 35.56596009375, 139.746950125 35.554804875, 139.73314646875002 35.554804875, 139.73314646875002 35.56596009375))",447,634,139.7331465,35.55480488,139.7469501,35.56596009
"Polygon ((139.7193428125 35.5771153125, 139.73314646875002 35.5771153125, 139.73314646875002 35.56596009375, 139.7193428125 35.56596009375, 139.7193428125 35.5771153125))",448,635,139.7193428,35.56596009,139.7331465,35.57711531
"Polygon ((139.73314646875002 35.5771153125, 139.746950125 35.5771153125, 139.746950125 35.56596009375, 139.73314646875002 35.56596009375, 139.73314646875002 35.5771153125))",449,636,139.7331465,35.56596009,139.7469501,35.57711531
"Polygon ((139.6917355 35.588270531250004, 139.70553915624998 35.588270531250004, 139.70553915624998 35.5771153125, 139.6917355 35.5771153125, 139.6917355 35.588270531250004))",450,637,139.6917355,35.57711531,139.7055392,35.58827053
"Polygon ((139.70553915624998 35.588270531250004, 139.7193428125 35.588270531250004, 139.7193428125 35.5771153125, 139.70553915624998 35.5771153125, 139.70553915624998 35.588270531250004))",451,638,139.7055392,35.57711531,139.7193428,35.58827053
"Polygon ((139.6917355 35.59942575, 139.70553915624998 35.59942575, 139.70553915624998 35.588270531250004, 139.6917355 35.588270531250004, 139.6917355 35.59942575))",452,639,139.6917355,35.58827053,139.7055392,35.59942575
"Polygon ((139.70553915624998 35.59942575, 139.7193428125 35.59942575, 139.7193428125 35.588270531250004, 139.70553915624998 35.588270531250004, 139.70553915624998 35.59942575))",453,640,139.7055392,35.58827053,139.7193428,35.59942575
"Polygon ((139.7193428125 35.588270531250004, 139.73314646875002 35.588270531250004, 139.73314646875002 35.5771153125, 139.7193428125 35.5771153125, 139.7193428125 35.588270531250004))",454,641,139.7193428,35.57711531,139.7331465,35.58827053
"Polygon ((139.73314646875002 35.588270531250004, 139.746950125 35.588270531250004, 139.746950125 35.5771153125, 139.73314646875002 35.5771153125, 139.73314646875002 35.588270531250004))",455,642,139.7331465,35.57711531,139.7469501,35.58827053
"Polygon ((139.7193428125 35.59942575, 139.73314646875002 35.59942575, 139.73314646875002 35.588270531250004, 139.7193428125 35.588270531250004, 139.7193428125 35.59942575))",456,643,139.7193428,35.58827053,139.7331465,35.59942575
"Polygon ((139.73314646875002 35.59942575, 139.746950125 35.59942575, 139.746950125 35.588270531250004, 139.73314646875002 35.588270531250004, 139.73314646875002 35.59942575))",457,644,139.7331465,35.58827053,139.7469501,35.59942575
"Polygon ((139.6917355 35.61058096875, 139.70553915624998 35.61058096875, 139.70553915624998 35.59942575, 139.6917355 35.59942575, 139.6917355 35.61058096875))",458,725,139.6917355,35.59942575,139.7055392,35.61058097
"Polygon ((139.70553915624998 35.61058096875, 139.7193428125 35.61058096875, 139.7193428125 35.59942575, 139.70553915624998 35.59942575, 139.70553915624998 35.61058096875))",459,726,139.7055392,35.59942575,139.7193428,35.61058097
"Polygon ((139.6917355 35.621736187500005, 139.70553915624998 35.621736187500005, 139.70553915624998 35.61058096875, 139.6917355 35.61058096875, 139.6917355 35.621736187500005))",460,727,139.6917355,35.61058097,139.7055392,35.62173619
"Polygon ((139.70553915624998 35.621736187500005, 139.7193428125 35.621736187500005, 139.7193428125 35.61058096875, 139.70553915624998 35.61058096875, 139.70553915624998 35.621736187500005))",461,728,139.7055392,35.61058097,139.7193428,35.62173619
"Polygon ((139.7193428125 35.61058096875, 139.73314646875002 35.61058096875, 139.73314646875002 35.59942575, 139.7193428125 35.59942575, 139.7193428125 35.61058096875))",462,729,139.7193428,35.59942575,139.7331465,35.61058097
"Polygon ((139.73314646875002 35.61058096875, 139.746950125 35.61058096875, 139.746950125 35.59942575, 139.73314646875002 35.59942575, 139.73314646875002 35.61058096875))",463,730,139.7331465,35.59942575,139.7469501,35.61058097
"Polygon ((139.7193428125 35.621736187500005, 139.73314646875002 35.621736187500005, 139.73314646875002 35.61058096875, 139.7193428125 35.61058096875, 139.7193428125 35.621736187500005))",464,731,139.7193428,35.61058097,139.7331465,35.62173619
"Polygon ((139.73314646875002 35.621736187500005, 139.746950125 35.621736187500005, 139.746950125 35.61058096875, 139.73314646875002 35.61058096875, 139.73314646875002 35.621736187500005))",465,732,139.7331465,35.61058097,139.7469501,35.62173619
"Polygon ((139.6917355 35.63289140625, 139.70553915624998 35.63289140625, 139.70553915624998 35.621736187500005, 139.6917355 35.621736187500005, 139.6917355 35.63289140625))",466,733,139.6917355,35.62173619,139.7055392,35.63289141
"Polygon ((139.70553915624998 35.63289140625, 139.7193428125 35.63289140625, 139.7193428125 35.621736187500005, 139.70553915624998 35.621736187500005, 139.70553915624998 35.63289140625))",467,734,139.7055392,35.62173619,139.7193428,35.63289141
"Polygon ((139.6917355 35.644046625, 139.70553915624998 35.644046625, 139.70553915624998 35.63289140625, 139.6917355 35.63289140625, 139.6917355 35.644046625))",468,735,139.6917355,35.63289141,139.7055392,35.64404663
"Polygon ((139.70553915624998 35.644046625, 139.7193428125 35.644046625, 139.7193428125 35.63289140625, 139.70553915624998 35.63289140625, 139.70553915624998 35.644046625))",469,736,139.7055392,35.63289141,139.7193428,35.64404663
"Polygon ((139.7193428125 35.63289140625, 139.73314646875002 35.63289140625, 139.73314646875002 35.621736187500005, 139.7193428125 35.621736187500005, 139.7193428125 35.63289140625))",470,737,139.7193428,35.62173619,139.7331465,35.63289141
"Polygon ((139.73314646875002 35.63289140625, 139.746950125 35.63289140625, 139.746950125 35.621736187500005, 139.73314646875002 35.621736187500005, 139.73314646875002 35.63289140625))",471,738,139.7331465,35.62173619,139.7469501,35.63289141
"Polygon ((139.7193428125 35.644046625, 139.73314646875002 35.644046625, 139.73314646875002 35.63289140625, 139.7193428125 35.63289140625, 139.7193428125 35.644046625))",472,739,139.7193428,35.63289141,139.7331465,35.64404663
"Polygon ((139.73314646875002 35.644046625, 139.746950125 35.644046625, 139.746950125 35.63289140625, 139.73314646875002 35.63289140625, 139.73314646875002 35.644046625))",473,740,139.7331465,35.63289141,139.7469501,35.64404663
"Polygon ((139.746950125 35.61058096875, 139.76075378125 35.61058096875, 139.76075378125 35.59942575, 139.746950125 35.59942575, 139.746950125 35.61058096875))",474,741,139.7469501,35.59942575,139.7607538,35.61058097
"Polygon ((139.76075378125 35.61058096875, 139.7745574375 35.61058096875, 139.7745574375 35.59942575, 139.76075378125 35.59942575, 139.76075378125 35.61058096875))",475,742,139.7607538,35.59942575,139.7745574,35.61058097
"Polygon ((139.746950125 35.621736187500005, 139.76075378125 35.621736187500005, 139.76075378125 35.61058096875, 139.746950125 35.61058096875, 139.746950125 35.621736187500005))",476,743,139.7469501,35.61058097,139.7607538,35.62173619
"Polygon ((139.76075378125 35.621736187500005, 139.7745574375 35.621736187500005, 139.7745574375 35.61058096875, 139.76075378125 35.61058096875, 139.76075378125 35.621736187500005))",477,744,139.7607538,35.61058097,139.7745574,35.62173619
"Polygon ((139.746950125 35.63289140625, 139.76075378125 35.63289140625, 139.76075378125 35.621736187500005, 139.746950125 35.621736187500005, 139.746950125 35.63289140625))",478,749,139.7469501,35.62173619,139.7607538,35.63289141
"Polygon ((139.76075378125 35.63289140625, 139.7745574375 35.63289140625, 139.7745574375 35.621736187500005, 139.76075378125 35.621736187500005, 139.76075378125 35.63289140625))",479,750,139.7607538,35.62173619,139.7745574,35.63289141
"Polygon ((139.746950125 35.644046625, 139.76075378125 35.644046625, 139.76075378125 35.63289140625, 139.746950125 35.63289140625, 139.746950125 35.644046625))",480,751,139.7469501,35.63289141,139.7607538,35.64404663
"Polygon ((139.76075378125 35.644046625, 139.7745574375 35.644046625, 139.7745574375 35.63289140625, 139.76075378125 35.63289140625, 139.76075378125 35.644046625))",481,752,139.7607538,35.63289141,139.7745574,35.64404663
"Polygon ((139.7745574375 35.63289140625, 139.78836109374998 35.63289140625, 139.78836109374998 35.621736187500005, 139.7745574375 35.621736187500005, 139.7745574375 35.63289140625))",482,753,139.7745574,35.62173619,139.7883611,35.63289141
"Polygon ((139.78836109374998 35.63289140625, 139.80216475 35.63289140625, 139.80216475 35.621736187500005, 139.78836109374998 35.621736187500005, 139.78836109374998 35.63289140625))",483,754,139.7883611,35.62173619,139.8021648,35.63289141
"Polygon ((139.7745574375 35.644046625, 139.78836109374998 35.644046625, 139.78836109374998 35.63289140625, 139.7745574375 35.63289140625, 139.7745574375 35.644046625))",484,755,139.7745574,35.63289141,139.7883611,35.64404663
"Polygon ((139.78836109374998 35.644046625, 139.80216475 35.644046625, 139.80216475 35.63289140625, 139.78836109374998 35.63289140625, 139.78836109374998 35.644046625))",485,756,139.7883611,35.63289141,139.8021648,35.64404663
"Polygon ((139.6917355 35.65520184375, 139.70553915624998 35.65520184375, 139.70553915624998 35.644046625, 139.6917355 35.644046625, 139.6917355 35.65520184375))",486,757,139.6917355,35.64404663,139.7055392,35.65520184
"Polygon ((139.70553915624998 35.65520184375, 139.7193428125 35.65520184375, 139.7193428125 35.644046625, 139.70553915624998 35.644046625, 139.70553915624998 35.65520184375))",487,758,139.7055392,35.64404663,139.7193428,35.65520184
"Polygon ((139.6917355 35.6663570625, 139.70553915624998 35.6663570625, 139.70553915624998 35.65520184375, 139.6917355 35.65520184375, 139.6917355 35.6663570625))",488,759,139.6917355,35.65520184,139.7055392,35.66635706
"Polygon ((139.70553915624998 35.6663570625, 139.7193428125 35.6663570625, 139.7193428125 35.65520184375, 139.70553915624998 35.65520184375, 139.70553915624998 35.6663570625))",489,760,139.7055392,35.65520184,139.7193428,35.66635706
"Polygon ((139.7193428125 35.65520184375, 139.73314646875002 35.65520184375, 139.73314646875002 35.644046625, 139.7193428125 35.644046625, 139.7193428125 35.65520184375))",490,761,139.7193428,35.64404663,139.7331465,35.65520184
"Polygon ((139.73314646875002 35.65520184375, 139.746950125 35.65520184375, 139.746950125 35.644046625, 139.73314646875002 35.644046625, 139.73314646875002 35.65520184375))",491,762,139.7331465,35.64404663,139.7469501,35.65520184
"Polygon ((139.7193428125 35.6663570625, 139.73314646875002 35.6663570625, 139.73314646875002 35.65520184375, 139.7193428125 35.65520184375, 139.7193428125 35.6663570625))",492,763,139.7193428,35.65520184,139.7331465,35.66635706
"Polygon ((139.73314646875002 35.6663570625, 139.746950125 35.6663570625, 139.746950125 35.65520184375, 139.73314646875002 35.65520184375, 139.73314646875002 35.6663570625))",493,764,139.7331465,35.65520184,139.7469501,35.66635706
"Polygon ((139.6917355 35.67751228125, 139.70553915624998 35.67751228125, 139.70553915624998 35.6663570625, 139.6917355 35.6663570625, 139.6917355 35.67751228125))",494,765,139.6917355,35.66635706,139.7055392,35.67751228
"Polygon ((139.70553915624998 35.67751228125, 139.7193428125 35.67751228125, 139.7193428125 35.6663570625, 139.70553915624998 35.6663570625, 139.70553915624998 35.67751228125))",495,766,139.7055392,35.66635706,139.7193428,35.67751228
"Polygon ((139.6917355 35.6886675, 139.70553915624998 35.6886675, 139.70553915624998 35.67751228125, 139.6917355 35.67751228125, 139.6917355 35.6886675))",496,767,139.6917355,35.67751228,139.7055392,35.6886675
"Polygon ((139.70553915624998 35.6886675, 139.7193428125 35.6886675, 139.7193428125 35.67751228125, 139.70553915624998 35.67751228125, 139.70553915624998 35.6886675))",497,768,139.7055392,35.67751228,139.7193428,35.6886675
"Polygon ((139.7193428125 35.67751228125, 139.73314646875002 35.67751228125, 139.73314646875002 35.6663570625, 139.7193428125 35.6663570625, 139.7193428125 35.67751228125))",498,769,139.7193428,35.66635706,139.7331465,35.67751228
"Polygon ((139.73314646875002 35.67751228125, 139.746950125 35.67751228125, 139.746950125 35.6663570625, 139.73314646875002 35.6663570625, 139.73314646875002 35.67751228125))",499,770,139.7331465,35.66635706,139.7469501,35.67751228
"Polygon ((139.7193428125 35.6886675, 139.73314646875002 35.6886675, 139.73314646875002 35.67751228125, 139.7193428125 35.67751228125, 139.7193428125 35.6886675))",500,771,139.7193428,35.67751228,139.7331465,35.6886675
"Polygon ((139.73314646875002 35.6886675, 139.746950125 35.6886675, 139.746950125 35.67751228125, 139.73314646875002 35.67751228125, 139.73314646875002 35.6886675))",501,772,139.7331465,35.67751228,139.7469501,35.6886675
"Polygon ((139.746950125 35.65520184375, 139.76075378125 35.65520184375, 139.76075378125 35.644046625, 139.746950125 35.644046625, 139.746950125 35.65520184375))",502,773,139.7469501,35.64404663,139.7607538,35.65520184
"Polygon ((139.76075378125 35.65520184375, 139.7745574375 35.65520184375, 139.7745574375 35.644046625, 139.76075378125 35.644046625, 139.76075378125 35.65520184375))",503,774,139.7607538,35.64404663,139.7745574,35.65520184
"Polygon ((139.746950125 35.6663570625, 139.76075378125 35.6663570625, 139.76075378125 35.65520184375, 139.746950125 35.65520184375, 139.746950125 35.6663570625))",504,775,139.7469501,35.65520184,139.7607538,35.66635706
"Polygon ((139.76075378125 35.6663570625, 139.7745574375 35.6663570625, 139.7745574375 35.65520184375, 139.76075378125 35.65520184375, 139.76075378125 35.6663570625))",505,776,139.7607538,35.65520184,139.7745574,35.66635706
"Polygon ((139.7745574375 35.65520184375, 139.78836109374998 35.65520184375, 139.78836109374998 35.644046625, 139.7745574375 35.644046625, 139.7745574375 35.65520184375))",506,777,139.7745574,35.64404663,139.7883611,35.65520184
"Polygon ((139.78836109374998 35.65520184375, 139.80216475 35.65520184375, 139.80216475 35.644046625, 139.78836109374998 35.644046625, 139.78836109374998 35.65520184375))",507,778,139.7883611,35.64404663,139.8021648,35.65520184
"Polygon ((139.7745574375 35.6663570625, 139.78836109374998 35.6663570625, 139.78836109374998 35.65520184375, 139.7745574375 35.65520184375, 139.7745574375 35.6663570625))",508,779,139.7745574,35.65520184,139.7883611,35.66635706
"Polygon ((139.78836109374998 35.6663570625, 139.80216475 35.6663570625, 139.80216475 35.65520184375, 139.78836109374998 35.65520184375, 139.78836109374998 35.6663570625))",509,780,139.7883611,35.65520184,139.8021648,35.66635706
"Polygon ((139.746950125 35.67751228125, 139.76075378125 35.67751228125, 139.76075378125 35.6663570625, 139.746950125 35.6663570625, 139.746950125 35.67751228125))",510,781,139.7469501,35.66635706,139.7607538,35.67751228
"Polygon ((139.76075378125 35.67751228125, 139.7745574375 35.67751228125, 139.7745574375 35.6663570625, 139.76075378125 35.6663570625, 139.76075378125 35.67751228125))",511,782,139.7607538,35.66635706,139.7745574,35.67751228
"Polygon ((139.746950125 35.6886675, 139.76075378125 35.6886675, 139.76075378125 35.67751228125, 139.746950125 35.67751228125, 139.746950125 35.6886675))",512,783,139.7469501,35.67751228,139.7607538,35.6886675
"Polygon ((139.76075378125 35.6886675, 139.7745574375 35.6886675, 139.7745574375 35.67751228125, 139.76075378125 35.67751228125, 139.76075378125 35.6886675))",513,784,139.7607538,35.67751228,139.7745574,35.6886675
"Polygon ((139.7745574375 35.67751228125, 139.78836109374998 35.67751228125, 139.78836109374998 35.6663570625, 139.7745574375 35.6663570625, 139.7745574375 35.67751228125))",514,785,139.7745574,35.66635706,139.7883611,35.67751228
"Polygon ((139.78836109374998 35.67751228125, 139.80216475 35.67751228125, 139.80216475 35.6663570625, 139.78836109374998 35.6663570625, 139.78836109374998 35.67751228125))",515,786,139.7883611,35.66635706,139.8021648,35.67751228
"Polygon ((139.7745574375 35.6886675, 139.78836109374998 35.6886675, 139.78836109374998 35.67751228125, 139.7745574375 35.67751228125, 139.7745574375 35.6886675))",516,787,139.7745574,35.67751228,139.7883611,35.6886675
"Polygon ((139.78836109374998 35.6886675, 139.80216475 35.6886675, 139.80216475 35.67751228125, 139.78836109374998 35.67751228125, 139.78836109374998 35.6886675))",517,788,139.7883611,35.67751228,139.8021648,35.6886675
"Polygon ((139.857379375 35.63289140625, 139.87118303124998 35.63289140625, 139.87118303124998 35.621736187500005, 139.857379375 35.621736187500005, 139.857379375 35.63289140625))",518,813,139.8573794,35.62173619,139.871183,35.63289141
"Polygon ((139.87118303124998 35.63289140625, 139.8849866875 35.63289140625, 139.8849866875 35.621736187500005, 139.87118303124998 35.621736187500005, 139.87118303124998 35.63289140625))",519,814,139.871183,35.62173619,139.8849867,35.63289141
"Polygon ((139.857379375 35.644046625, 139.87118303124998 35.644046625, 139.87118303124998 35.63289140625, 139.857379375 35.63289140625, 139.857379375 35.644046625))",520,815,139.8573794,35.63289141,139.871183,35.64404663
"Polygon ((139.87118303124998 35.644046625, 139.8849866875 35.644046625, 139.8849866875 35.63289140625, 139.87118303124998 35.63289140625, 139.87118303124998 35.644046625))",521,816,139.871183,35.63289141,139.8849867,35.64404663
"Polygon ((139.8849866875 35.63289140625, 139.89879034375002 35.63289140625, 139.89879034375002 35.621736187500005, 139.8849866875 35.621736187500005, 139.8849866875 35.63289140625))",522,817,139.8849867,35.62173619,139.8987903,35.63289141
"Polygon ((139.89879034375002 35.63289140625, 139.912594 35.63289140625, 139.912594 35.621736187500005, 139.89879034375002 35.621736187500005, 139.89879034375002 35.63289140625))",523,818,139.8987903,35.62173619,139.912594,35.63289141
"Polygon ((139.8849866875 35.644046625, 139.89879034375002 35.644046625, 139.89879034375002 35.63289140625, 139.8849866875 35.63289140625, 139.8849866875 35.644046625))",524,819,139.8849867,35.63289141,139.8987903,35.64404663
"Polygon ((139.89879034375002 35.644046625, 139.912594 35.644046625, 139.912594 35.63289140625, 139.89879034375002 35.63289140625, 139.89879034375002 35.644046625))",525,820,139.8987903,35.63289141,139.912594,35.64404663
"Polygon ((139.80216475 35.65520184375, 139.81596840625002 35.65520184375, 139.81596840625002 35.644046625, 139.80216475 35.644046625, 139.80216475 35.65520184375))",526,821,139.8021648,35.64404663,139.8159684,35.65520184
"Polygon ((139.81596840625002 35.65520184375, 139.8297720625 35.65520184375, 139.8297720625 35.644046625, 139.81596840625002 35.644046625, 139.81596840625002 35.65520184375))",527,822,139.8159684,35.64404663,139.8297721,35.65520184
"Polygon ((139.80216475 35.6663570625, 139.81596840625002 35.6663570625, 139.81596840625002 35.65520184375, 139.80216475 35.65520184375, 139.80216475 35.6663570625))",528,823,139.8021648,35.65520184,139.8159684,35.66635706
"Polygon ((139.81596840625002 35.6663570625, 139.8297720625 35.6663570625, 139.8297720625 35.65520184375, 139.81596840625002 35.65520184375, 139.81596840625002 35.6663570625))",529,824,139.8159684,35.65520184,139.8297721,35.66635706
"Polygon ((139.80216475 35.67751228125, 139.81596840625002 35.67751228125, 139.81596840625002 35.6663570625, 139.80216475 35.6663570625, 139.80216475 35.67751228125))",530,829,139.8021648,35.66635706,139.8159684,35.67751228
"Polygon ((139.81596840625002 35.67751228125, 139.8297720625 35.67751228125, 139.8297720625 35.6663570625, 139.81596840625002 35.6663570625, 139.81596840625002 35.67751228125))",531,830,139.8159684,35.66635706,139.8297721,35.67751228
"Polygon ((139.80216475 35.6886675, 139.81596840625002 35.6886675, 139.81596840625002 35.67751228125, 139.80216475 35.67751228125, 139.80216475 35.6886675))",532,831,139.8021648,35.67751228,139.8159684,35.6886675
"Polygon ((139.81596840625002 35.6886675, 139.8297720625 35.6886675, 139.8297720625 35.67751228125, 139.81596840625002 35.67751228125, 139.81596840625002 35.6886675))",533,832,139.8159684,35.67751228,139.8297721,35.6886675
"Polygon ((139.857379375 35.65520184375, 139.87118303124998 35.65520184375, 139.87118303124998 35.644046625, 139.857379375 35.644046625, 139.857379375 35.65520184375))",534,837,139.8573794,35.64404663,139.871183,35.65520184
"Polygon ((139.87118303124998 35.65520184375, 139.8849866875 35.65520184375, 139.8849866875 35.644046625, 139.87118303124998 35.644046625, 139.87118303124998 35.65520184375))",535,838,139.871183,35.64404663,139.8849867,35.65520184
"Polygon ((139.857379375 35.6663570625, 139.87118303124998 35.6663570625, 139.87118303124998 35.65520184375, 139.857379375 35.65520184375, 139.857379375 35.6663570625))",536,839,139.8573794,35.65520184,139.871183,35.66635706
"Polygon ((139.87118303124998 35.6663570625, 139.8849866875 35.6663570625, 139.8849866875 35.65520184375, 139.87118303124998 35.65520184375, 139.87118303124998 35.6663570625))",537,840,139.871183,35.65520184,139.8849867,35.66635706
"Polygon ((139.8849866875 35.65520184375, 139.89879034375002 35.65520184375, 139.89879034375002 35.644046625, 139.8849866875 35.644046625, 139.8849866875 35.65520184375))",538,841,139.8849867,35.64404663,139.8987903,35.65520184
"Polygon ((139.89879034375002 35.65520184375, 139.912594 35.65520184375, 139.912594 35.644046625, 139.89879034375002 35.644046625, 139.89879034375002 35.65520184375))",539,842,139.8987903,35.64404663,139.912594,35.65520184
"Polygon ((139.8849866875 35.6663570625, 139.89879034375002 35.6663570625, 139.89879034375002 35.65520184375, 139.8849866875 35.65520184375, 139.8849866875 35.6663570625))",540,843,139.8849867,35.65520184,139.8987903,35.66635706
"Polygon ((139.89879034375002 35.6663570625, 139.912594 35.6663570625, 139.912594 35.65520184375, 139.89879034375002 35.65520184375, 139.89879034375002 35.6663570625))",541,844,139.8987903,35.65520184,139.912594,35.66635706
"Polygon ((139.470877 35.69982271875, 139.48468065625002 35.69982271875, 139.48468065625002 35.6886675, 139.470877 35.6886675, 139.470877 35.69982271875))",542,853,139.470877,35.6886675,139.4846807,35.69982272
"Polygon ((139.48468065625002 35.69982271875, 139.4984843125 35.69982271875, 139.4984843125 35.6886675, 139.48468065625002 35.6886675, 139.48468065625002 35.69982271875))",543,854,139.4846807,35.6886675,139.4984843,35.69982272
"Polygon ((139.470877 35.710977937500004, 139.48468065625002 35.710977937500004, 139.48468065625002 35.69982271875, 139.470877 35.69982271875, 139.470877 35.710977937500004))",544,855,139.470877,35.69982272,139.4846807,35.71097794
"Polygon ((139.48468065625002 35.710977937500004, 139.4984843125 35.710977937500004, 139.4984843125 35.69982271875, 139.48468065625002 35.69982271875, 139.48468065625002 35.710977937500004))",545,856,139.4846807,35.69982272,139.4984843,35.71097794
"Polygon ((139.4984843125 35.69982271875, 139.51228796875 35.69982271875, 139.51228796875 35.6886675, 139.4984843125 35.6886675, 139.4984843125 35.69982271875))",546,857,139.4984843,35.6886675,139.512288,35.69982272
"Polygon ((139.51228796875 35.69982271875, 139.526091625 35.69982271875, 139.526091625 35.6886675, 139.51228796875 35.6886675, 139.51228796875 35.69982271875))",547,858,139.512288,35.6886675,139.5260916,35.69982272
"Polygon ((139.4984843125 35.710977937500004, 139.51228796875 35.710977937500004, 139.51228796875 35.69982271875, 139.4984843125 35.69982271875, 139.4984843125 35.710977937500004))",548,859,139.4984843,35.69982272,139.512288,35.71097794
"Polygon ((139.51228796875 35.710977937500004, 139.526091625 35.710977937500004, 139.526091625 35.69982271875, 139.51228796875 35.69982271875, 139.51228796875 35.710977937500004))",549,860,139.512288,35.69982272,139.5260916,35.71097794
"Polygon ((139.470877 35.72213315625, 139.48468065625002 35.72213315625, 139.48468065625002 35.710977937500004, 139.470877 35.710977937500004, 139.470877 35.72213315625))",550,861,139.470877,35.71097794,139.4846807,35.72213316
